URL,Surface
https://airportdatabase.net/japan/futenma-marine-corps-air-station_5683.html,3
https://airportdatabase.net/japan/kadena-air-base-dna_5673.html,3
https://airportdatabase.net/northern-mariana-islands/francisco-c-ada-saipan-international-airport-spn_5431.html,3
https://airportdatabase.net/northern-mariana-islands/pagan-airstrip_4783.html,1
https://airportdatabase.net/northern-mariana-islands/rota-international-airport-rop_5430.html,3
https://airportdatabase.net/northern-mariana-islands/tinian-international-airport-tiq_5434.html,3
https://airportdatabase.net/united-states/barking-sands-airport-bkh_5441.html,3
https://airportdatabase.net/united-states/bradshaw-army-airfield_5456.html,3
https://airportdatabase.net/united-states/dillingham-airfield-hdh_5442.html,3
https://airportdatabase.net/united-states/french-frigate-shoals-airport_17621.html,2
https://airportdatabase.net/united-states/haiku-airstrip_17641.html,3
https://airportdatabase.net/united-states/hana-airport-hnm_5444.html,3
https://airportdatabase.net/united-states/hilo-international-airport-ito_5457.html,3
https://airportdatabase.net/united-states/kaalaiki-airstrip_17635.html,1
https://airportdatabase.net/united-states/kahului-airport-ogg_5455.html,3
https://airportdatabase.net/united-states/kalaeloa-john-rodgers-field-airport-jrf_5447.html,3
